probe,coef_verify,significant,null
ENSG00000188021,0.01180397656979338,No,TRUE
ENSG00000178057,-0.02284180545140011,No,TRUE
ENSG00000021826,0.09054732633651927,No,TRUE
ENSG00000203875,0.029880006526623024,No,TRUE
ENSG00000172943,0.017236559663127402,No,TRUE
ENSG00000117597,-0.016237355465848792,No,TRUE
ENSG00000141582,-0.020711600378524684,No,TRUE
ENSG00000127954,0.06416405434868772,No,TRUE
ENSG00000133318,0.016791943489294307,No,TRUE
ENSG00000172794,-0.03632324585192512,No,TRUE
ENSG00000004779,0.01596322161508537,No,TRUE
ENSG00000120279,0.03151534672982156,No,TRUE
ENSG00000168280,0.04764693094526824,No,TRUE
ENSG00000100379,0.02818630950752372,No,TRUE
ENSG00000169016,0.0151770787431872,No,TRUE
ENSG00000161618,-0.03180682748651811,No,TRUE
ENSG00000138944,0.057046440197590906,No,TRUE
ENSG00000198960,-0.018671471864916096,No,TRUE
ENSG00000137968,0.07872772931933139,No,TRUE
ENSG00000137040,-0.01957521459397675,No,TRUE
ENSG00000127616,-0.021134721421910647,No,TRUE
ENSG00000198642,0.017757294088725263,No,TRUE
ENSG00000105402,0.015569262043735951,No,TRUE
ENSG00000074211,0.09838213379097135,No,TRUE
ENSG00000100938,-0.010861772417985522,No,TRUE
ENSG00000125484,0.016521619501989167,No,TRUE
ENSG00000133816,0.02509212095099278,No,TRUE
ENSG00000084073,0.013567931579286057,No,TRUE
ENSG00000111203,0.014021612174866508,No,TRUE
ENSG00000161544,0.03139623804932675,No,TRUE
ENSG00000109929,-0.030667556241208822,No,TRUE
ENSG00000118762,0.01979783268495701,No,TRUE
ENSG00000173614,0.017474683192034286,No,TRUE
ENSG00000261824,0.022345672729438954,No,TRUE
ENSG00000197056,0.014641560622718952,No,TRUE
ENSG00000063244,0.018699700989946035,No,TRUE
ENSG00000153037,0.012626248041454994,No,TRUE
ENSG00000188636,-0.015097880627476773,No,TRUE
ENSG00000279207,-0.023994096857094558,No,TRUE
ENSG00000104047,0.01266633462871025,No,TRUE
ENSG00000119401,0.013775075110196414,No,TRUE
ENSG00000213516,0.0179688040469182,No,TRUE
ENSG00000163541,0.011528848240546142,No,TRUE
ENSG00000198833,0.014043072301338175,No,TRUE
ENSG00000079931,-0.03239112043109654,No,TRUE
ENSG00000092931,-0.013248098493406007,No,TRUE
ENSG00000162623,0.01436994339331898,No,TRUE
ENSG00000169891,-0.02527245734035458,No,TRUE
ENSG00000186205,-0.043831408284220316,No,TRUE
ENSG00000142599,-0.014692628808345133,No,TRUE
ENSG00000170006,0.028571293989380738,No,TRUE
ENSG00000131043,0.009535404772760622,No,TRUE
ENSG00000120699,0.01489936258206704,No,TRUE
ENSG00000171557,0.1009748606067634,No,TRUE
ENSG00000148339,0.02448905617935906,No,TRUE
ENSG00000087253,0.025406583818961045,No,TRUE
ENSG00000269713,-0.019836414850055394,No,TRUE
ENSG00000181827,0.014926673570576726,No,TRUE
ENSG00000155366,0.02048970537627578,No,TRUE
ENSG00000169925,-0.017523581699638045,No,TRUE
ENSG00000182871,-0.03973444608818146,No,TRUE
ENSG00000124523,-0.01528054811730055,No,TRUE
ENSG00000105855,0.05706519457075593,No,TRUE
ENSG00000108405,-0.03630946690360452,No,TRUE
ENSG00000006704,0.023786857146759266,No,TRUE
ENSG00000197885,-0.013985950609013701,No,TRUE
ENSG00000285230,-0.024250517970798954,No,TRUE
ENSG00000173706,0.025268217335237327,No,TRUE
ENSG00000054116,-0.010436708036613685,No,TRUE
ENSG00000065559,-0.011327983643083536,No,TRUE
ENSG00000184708,-0.010153737267222514,No,TRUE
ENSG00000113758,-0.027501386817623784,No,TRUE
ENSG00000126878,0.04072713504464346,No,TRUE
ENSG00000134779,0.0136363540388435,No,TRUE
ENSG00000136710,0.012559817884315618,No,TRUE
ENSG00000117500,-0.016822859234342694,No,TRUE
ENSG00000064115,-0.018914444035713893,No,TRUE
ENSG00000091986,0.032005090794597686,No,TRUE
ENSG00000171311,0.011342724712694574,No,TRUE
ENSG00000133961,-0.011059751341054356,No,TRUE
ENSG00000100941,-0.014216062346728748,No,TRUE
ENSG00000100418,-0.014663713310840149,No,TRUE
ENSG00000187051,-0.022767285901477422,No,TRUE
ENSG00000122861,-0.03846490049520476,No,TRUE
ENSG00000143258,-0.012819582301326463,No,TRUE
ENSG00000140463,0.01361802667752293,No,TRUE
ENSG00000176293,-0.035520023414909466,No,TRUE
ENSG00000213923,0.01830408941688887,No,TRUE
ENSG00000211890,0.06038655993099126,No,TRUE
ENSG00000091428,-0.02307922114579053,No,TRUE
ENSG00000184983,-0.013404737861891858,No,TRUE
ENSG00000198887,0.011963299404711072,No,TRUE
ENSG00000032444,-0.027271396487866768,No,TRUE
ENSG00000143333,-0.0319281204527211,No,TRUE
ENSG00000103495,-0.023269428103829193,No,TRUE
ENSG00000075539,-0.014389787653218673,No,TRUE
ENSG00000196739,0.032525622739910595,No,TRUE
ENSG00000118596,-0.03642141769360711,No,TRUE
ENSG00000164117,0.012493576465939994,No,TRUE
ENSG00000136319,0.015915904547524302,No,TRUE
ENSG00000111596,0.017408981750303185,No,TRUE
ENSG00000196218,-0.048859409548813,No,TRUE
ENSG00000091947,-0.016832034875086832,No,TRUE
ENSG00000106305,-0.018879407314554193,No,TRUE
ENSG00000108506,-0.013062737873186176,No,TRUE
ENSG00000162636,0.019837092835242393,No,TRUE
ENSG00000156050,0.01921641838811814,No,TRUE
ENSG00000085185,0.018390898793208703,No,TRUE
ENSG00000175155,0.015628381391509055,No,TRUE
ENSG00000140379,-0.029346433429445644,No,TRUE
ENSG00000037897,0.020157475099829184,No,TRUE
ENSG00000175048,0.02051628491544939,No,TRUE
ENSG00000125817,-0.018045816588191845,No,TRUE
ENSG00000143952,-0.011893662002527583,No,TRUE
ENSG00000101670,0.03579581057809038,No,TRUE
ENSG00000105552,-0.024128675855401138,No,TRUE
ENSG00000106144,-0.01648745687904533,No,TRUE
ENSG00000105726,-0.021504297343892913,No,TRUE
ENSG00000035687,0.013199274692978652,No,TRUE
ENSG00000080200,0.020550627572513424,No,TRUE
ENSG00000176102,-0.01191780321045125,No,TRUE
ENSG00000198176,-0.01643063363782884,No,TRUE
ENSG00000055483,0.011781876361477931,No,TRUE
ENSG00000129657,-0.014168881309790781,No,TRUE
ENSG00000175084,0.057773823477920164,No,TRUE
ENSG00000099821,-0.02781741189075712,No,TRUE
ENSG00000053501,0.02061031486361467,No,TRUE
ENSG00000187118,0.01385680395750226,No,TRUE
ENSG00000082068,-0.012402508244482323,No,TRUE
ENSG00000057657,0.023250928962630982,No,TRUE
ENSG00000145623,0.02933137621280295,No,TRUE
ENSG00000124549,-0.01673123284767432,No,TRUE
ENSG00000029639,0.015658852356565438,No,TRUE
ENSG00000137962,0.02728697864731132,No,TRUE
ENSG00000142748,-0.062046364901472216,No,TRUE
ENSG00000108840,0.018025708337128375,No,TRUE
ENSG00000260401,-0.03909188563536006,No,TRUE
ENSG00000150760,-0.017640999757745655,No,TRUE
ENSG00000205423,-0.011619136478509247,No,TRUE
ENSG00000172586,0.014575149957220309,No,TRUE
ENSG00000251546,-0.05100736626732286,No,TRUE
ENSG00000164663,-0.01620424751806603,No,TRUE
ENSG00000150477,0.015414558630865582,No,TRUE
ENSG00000165097,0.013017000695977473,No,TRUE
ENSG00000158545,-0.01559251213994184,No,TRUE
ENSG00000100441,-0.01139924963652428,No,TRUE
ENSG00000095319,0.012813866993257936,No,TRUE
ENSG00000175265,-0.03286120725624638,No,TRUE
ENSG00000056972,0.018791250506375482,No,TRUE
ENSG00000148297,-0.0162678411663297,No,TRUE
ENSG00000133103,-0.013649405318809928,No,TRUE
ENSG00000275835,0.014267892690051423,No,TRUE
ENSG00000181019,0.047299644978005394,No,TRUE
ENSG00000152620,0.01667411151077558,No,TRUE
ENSG00000232216,-0.06955672775816656,No,TRUE
ENSG00000189298,-0.016893608354441234,No,TRUE
ENSG00000181027,0.015506763158109248,No,TRUE
ENSG00000169021,0.015338247308319446,No,TRUE
ENSG00000100968,-0.024611438979432878,No,TRUE
ENSG00000117280,0.014219332872370647,No,TRUE
ENSG00000165782,-0.010199282187954229,No,TRUE
ENSG00000143543,0.014648707226059805,No,TRUE
ENSG00000145494,0.021213936874203775,No,TRUE
ENSG00000137265,0.034622294415680294,No,TRUE
ENSG00000166398,0.01178919097247322,No,TRUE
ENSG00000154803,-0.014828472849074004,No,TRUE
ENSG00000143816,0.036852599817917164,No,TRUE
ENSG00000259207,0.03887271901209852,No,TRUE
ENSG00000113013,-0.012821001703163295,No,TRUE
ENSG00000173210,-0.03145864378061306,No,TRUE
ENSG00000187231,0.021189198585663573,No,TRUE
ENSG00000113384,-0.013924656420681419,No,TRUE
ENSG00000241755,0.04951883462984905,No,TRUE
ENSG00000137815,0.009091913403495551,No,TRUE
ENSG00000181374,-0.041045888989272895,No,TRUE
ENSG00000180543,-0.03771747448109779,No,TRUE
ENSG00000151458,-0.018525854373751677,No,TRUE
ENSG00000102078,0.013444377539617938,No,TRUE
ENSG00000095203,0.026506677520747018,No,TRUE
ENSG00000124766,0.0211415528340646,No,TRUE
ENSG00000120137,-0.012648042705180204,No,TRUE
ENSG00000137076,-0.014606719184467756,No,TRUE
ENSG00000131069,-0.021324656127862173,No,TRUE
ENSG00000136143,-0.0110456853221237,No,TRUE
ENSG00000177096,0.01846192727070377,No,TRUE
ENSG00000130766,-0.018727060033300682,No,TRUE
ENSG00000163660,-0.016163202495554516,No,TRUE
ENSG00000159131,0.012304042880345643,No,TRUE
ENSG00000120688,-0.011454483953363653,No,TRUE
ENSG00000240225,0.026916856701945505,No,TRUE
ENSG00000070614,-0.015538740555682247,No,TRUE
ENSG00000170291,-0.01021590426919082,No,TRUE
ENSG00000184900,0.011671022989203042,No,TRUE
ENSG00000146463,-0.01040858409952513,No,TRUE
ENSG00000129351,0.013199464103033206,No,TRUE
ENSG00000115446,0.01149462074796581,No,TRUE
ENSG00000090612,0.014685019450567662,No,TRUE
ENSG00000084207,-0.03226468617029886,No,TRUE
ENSG00000006740,-0.03406185904967499,No,TRUE
ENSG00000144029,0.01171123478130141,No,TRUE
ENSG00000125459,-0.01629417095478372,No,TRUE
ENSG00000166452,0.013791017948531516,No,TRUE
ENSG00000064961,-0.019439309177587266,No,TRUE
ENSG00000170677,0.014905248921226197,No,TRUE
ENSG00000083520,0.010674573974069651,No,TRUE
ENSG00000165185,0.022459894397352284,No,TRUE
ENSG00000174996,0.019809728832310025,No,TRUE
ENSG00000121957,-0.019843376599541555,No,TRUE
ENSG00000164162,0.012983565624045061,No,TRUE
ENSG00000244405,0.025197239310921653,No,TRUE
ENSG00000083937,0.013032514238321262,No,TRUE
ENSG00000240671,-0.05947490398296948,No,TRUE
ENSG00000034510,-0.01623750484832134,No,TRUE
ENSG00000152804,0.023704953727656464,No,TRUE
ENSG00000165633,-0.025789480675463602,No,TRUE
ENSG00000089916,0.009282494494052268,No,TRUE
ENSG00000085788,-0.01604493764842637,No,TRUE
ENSG00000151150,-0.024104425344190942,No,TRUE
ENSG00000137801,0.029473953112794382,No,TRUE
ENSG00000197965,0.01304162390387538,No,TRUE
ENSG00000226777,0.0460404437739655,No,TRUE
ENSG00000176261,-0.010285239134491092,No,TRUE
ENSG00000123728,0.010974000315519716,No,TRUE
ENSG00000112655,-0.021431603393600736,No,TRUE
ENSG00000153246,0.03138876685527597,No,TRUE
ENSG00000177575,0.028024358378282304,No,TRUE
ENSG00000079335,0.01676627849738825,No,TRUE
ENSG00000169100,-0.02422175466788911,No,TRUE
ENSG00000031823,-0.013044845387796992,No,TRUE
ENSG00000189308,0.010629709042302754,No,TRUE
ENSG00000109323,-0.01766760805015842,No,TRUE
ENSG00000134897,0.017742052991636816,No,TRUE
ENSG00000164885,-0.015479548909696033,No,TRUE
ENSG00000196470,0.013361363985863834,No,TRUE
ENSG00000133026,0.02165980098575589,No,TRUE
ENSG00000141456,-0.015755652177967545,No,TRUE
ENSG00000180304,0.009715777580443868,No,TRUE
ENSG00000158716,0.021162119555415915,No,TRUE
ENSG00000183354,-0.014692097538427972,No,TRUE
ENSG00000162910,0.018896511721409475,No,TRUE
ENSG00000126883,0.009389539968048711,No,TRUE
ENSG00000136238,-0.011351675528674568,No,TRUE
ENSG00000115421,-0.011216251276661735,No,TRUE
ENSG00000144843,0.019246972080990705,No,TRUE
ENSG00000116285,0.035555776113653646,No,TRUE
ENSG00000076067,-0.018830118623681096,No,TRUE
ENSG00000146587,-0.01182287266107592,No,TRUE
ENSG00000119938,0.03989692376785348,No,TRUE
ENSG00000149346,-0.0158477643313484,No,TRUE
ENSG00000143155,-0.01035106415390644,No,TRUE
ENSG00000144283,0.01425551004234571,No,TRUE
ENSG00000166265,-0.024233880599594,No,TRUE
ENSG00000145687,0.02044962506343184,No,TRUE
ENSG00000152207,0.028081386577170308,No,TRUE
ENSG00000198815,0.008761637304791379,No,TRUE
ENSG00000205269,0.021298991372811226,No,TRUE
ENSG00000049249,-0.030130983974494617,No,TRUE
ENSG00000105676,-0.023773038030403742,No,TRUE
ENSG00000243238,-0.05121089641831517,No,TRUE
ENSG00000242125,-0.01835787874839339,No,TRUE
ENSG00000140105,-0.025653412934822557,No,TRUE
ENSG00000146833,-0.012832829900874955,No,TRUE
ENSG00000164056,-0.01920061996875077,No,TRUE
ENSG00000198894,0.010978185096502644,No,TRUE
ENSG00000085832,-0.008548912895765143,No,TRUE
ENSG00000184428,0.02099622915882668,No,TRUE
ENSG00000173801,-0.02927305790192003,No,TRUE
ENSG00000180871,-0.0401968389318294,No,TRUE
ENSG00000159111,0.01056921261522837,No,TRUE
ENSG00000135778,-0.01268568353537814,No,TRUE
ENSG00000104205,-0.014143402312644974,No,TRUE
ENSG00000120832,-0.014650885547834674,No,TRUE
ENSG00000105486,0.020007904782511004,No,TRUE
ENSG00000005020,0.015162028854239642,No,TRUE
ENSG00000197872,-0.01909314265414086,No,TRUE
ENSG00000182240,0.027630716395994556,No,TRUE
ENSG00000117594,-0.027992063880589,No,TRUE
ENSG00000157110,-0.023402719255749615,No,TRUE
ENSG00000000003,-0.019090615703600794,No,TRUE
ENSG00000104142,-0.014172782361324795,No,TRUE
ENSG00000175104,-0.010638091531506117,No,TRUE
ENSG00000135090,-0.012806735318888946,No,TRUE
ENSG00000162604,-0.009891189485729182,No,TRUE
ENSG00000020181,-0.022036884334537578,No,TRUE
ENSG00000120738,0.028840255302230826,No,TRUE
ENSG00000137145,-0.01774260065151367,No,TRUE
ENSG00000089692,0.03136096491563254,No,TRUE
ENSG00000103042,0.015024541897848383,No,TRUE
ENSG00000166263,0.014074668732007174,No,TRUE
ENSG00000131408,-0.022973344093539464,No,TRUE
ENSG00000168067,-0.017176540892093077,No,TRUE
ENSG00000144451,0.01957245106068349,No,TRUE
ENSG00000162086,-0.01517176105689625,No,TRUE
ENSG00000184588,0.02428429650040451,No,TRUE
ENSG00000146950,-0.024967032152305717,No,TRUE
ENSG00000136146,0.009837756737046358,No,TRUE
ENSG00000154783,-0.02300844990628315,No,TRUE
ENSG00000223960,0.014707571935277582,No,TRUE
ENSG00000170043,-0.010291009805854444,No,TRUE
ENSG00000162407,0.016848254459337544,No,TRUE
ENSG00000129480,-0.01522471427332546,No,TRUE
ENSG00000197933,0.01587542751304845,No,TRUE
ENSG00000109475,0.0121352239391544,No,TRUE
ENSG00000188938,-0.010789541808518757,No,TRUE
ENSG00000173171,0.012170313058304962,No,TRUE
ENSG00000165526,-0.01050058126406648,No,TRUE
ENSG00000171720,0.009333150367324884,No,TRUE
ENSG00000163823,-0.023143034656418916,No,TRUE
ENSG00000198453,0.019400675061924985,No,TRUE
ENSG00000105825,-0.07169825455630884,No,TRUE
ENSG00000173456,-0.014437188902042434,No,TRUE
ENSG00000142892,0.010846899624832202,No,TRUE
ENSG00000186448,-0.008868859363174404,No,TRUE
ENSG00000152457,0.011466451328574006,No,TRUE
ENSG00000173276,0.012372334243292989,No,TRUE
ENSG00000158615,0.011278712586318823,No,TRUE
ENSG00000085662,-0.027450330205805295,No,TRUE
ENSG00000112200,-0.008983802678865713,No,TRUE
ENSG00000211962,-0.044540007507127485,No,TRUE
ENSG00000111266,0.013236222000066992,No,TRUE
ENSG00000105374,0.034996022171670936,No,TRUE
ENSG00000184117,0.013413392319884995,No,TRUE
ENSG00000169515,0.03414341796607936,No,TRUE
ENSG00000211650,-0.05519692379459672,No,TRUE
ENSG00000121350,-0.013163715509186671,No,TRUE
ENSG00000136114,-0.02552529699409798,No,TRUE
ENSG00000109762,0.02179766070626958,No,TRUE
ENSG00000079432,-0.020998893008524602,No,TRUE
ENSG00000186642,-0.02476662521027723,No,TRUE
ENSG00000273559,-0.008336903031846156,No,TRUE
ENSG00000102178,-0.012913402603338972,No,TRUE
ENSG00000181315,-0.024583328019102145,No,TRUE
ENSG00000171295,-0.019082327445793534,No,TRUE
ENSG00000104907,-0.021637284413947654,No,TRUE
ENSG00000196943,0.00966110128929932,No,TRUE
ENSG00000144228,0.009989989228322779,No,TRUE
ENSG00000083307,0.02544521318877641,No,TRUE
ENSG00000174851,0.015461982158189534,No,TRUE
ENSG00000070018,-0.015572397507884193,No,TRUE
ENSG00000084636,-0.031046101363842882,No,TRUE
ENSG00000214174,-0.01407786833734826,No,TRUE
ENSG00000174839,-0.00949332298737499,No,TRUE
ENSG00000073050,-0.012917833955088312,No,TRUE
ENSG00000086827,-0.011090320167739897,No,TRUE
ENSG00000197937,0.019534124478033196,No,TRUE
ENSG00000138439,0.017617264648421074,No,TRUE
ENSG00000073417,0.013680093662671767,No,TRUE
ENSG00000069188,0.04842807027771334,No,TRUE
ENSG00000170477,-0.06327434383681141,No,TRUE
ENSG00000108344,0.00985089873540226,No,TRUE
ENSG00000257365,0.011228646851295562,No,TRUE
ENSG00000134369,0.02177606950190903,No,TRUE
ENSG00000105771,-0.011387033978602714,No,TRUE
ENSG00000248008,0.01285744451132028,No,TRUE
ENSG00000100401,0.018790464753254976,No,TRUE
ENSG00000171467,-0.011806814189176727,No,TRUE
ENSG00000164818,0.014684231834362325,No,TRUE
ENSG00000123552,-0.010950119572578843,No,TRUE
ENSG00000125651,0.011088545977318523,No,TRUE
ENSG00000135164,-0.00908371492099874,No,TRUE
ENSG00000011275,-0.008839517176513621,No,TRUE
ENSG00000107929,0.010672953620142934,No,TRUE
ENSG00000249115,-0.01729389152707913,No,TRUE
ENSG00000175931,-0.014836940939329864,No,TRUE
ENSG00000168259,0.0073434382727367905,No,TRUE
ENSG00000185361,0.013866964712168825,No,TRUE
ENSG00000141574,-0.02954027606760109,No,TRUE
ENSG00000125485,0.012742057974385127,No,TRUE
ENSG00000107789,0.009886170140172417,No,TRUE
ENSG00000135617,-0.014133023067295943,No,TRUE
ENSG00000131773,0.03082520872841564,No,TRUE
ENSG00000144567,0.00836409817626812,No,TRUE
ENSG00000172878,0.015329212206415057,No,TRUE
ENSG00000100983,0.0123147465242124,No,TRUE
ENSG00000152409,0.012500691737516903,No,TRUE
ENSG00000168116,0.012019823566347253,No,TRUE
ENSG00000197903,0.031011396272810573,No,TRUE
ENSG00000077514,-0.011738731739986208,No,TRUE
ENSG00000148400,-0.023407455246804598,No,TRUE
ENSG00000142273,0.03915527158884255,No,TRUE
ENSG00000101596,0.0102109039140746,No,TRUE
ENSG00000170540,-0.011495290971250741,No,TRUE
ENSG00000163235,-0.033900721427127585,No,TRUE
ENSG00000136141,0.012397747615373517,No,TRUE
ENSG00000162849,-0.025286191206640656,No,TRUE
ENSG00000203499,-0.026129019443804424,No,TRUE
ENSG00000110619,-0.011108584843303784,No,TRUE
ENSG00000143614,0.008895313428766798,No,TRUE
ENSG00000136856,0.01900293193096591,No,TRUE
ENSG00000079308,-0.02051184640671688,No,TRUE
ENSG00000155850,0.016456367237285364,No,TRUE
ENSG00000150672,-0.02669774741811381,No,TRUE
ENSG00000143320,-0.049736004234426305,No,TRUE
ENSG00000136932,0.010756157417395091,No,TRUE
ENSG00000110200,-0.01281519465270976,No,TRUE
ENSG00000115084,0.013343751880351877,No,TRUE
ENSG00000132323,-0.008313260702645027,No,TRUE
ENSG00000147100,-0.020703053673692122,No,TRUE
ENSG00000162298,-0.011321661941999737,No,TRUE
ENSG00000169564,-0.015889134860333505,No,TRUE
ENSG00000258289,-0.013399018252174344,No,TRUE
ENSG00000163568,0.03764559451073539,No,TRUE
ENSG00000211658,-0.052852294016367124,No,TRUE
ENSG00000112282,-0.008576226678141627,No,TRUE
ENSG00000162650,0.0197888732854422,No,TRUE
ENSG00000064490,-0.017322279073618333,No,TRUE
ENSG00000189159,0.016850858301706528,No,TRUE
ENSG00000145649,-0.027249895817143228,No,TRUE
ENSG00000115232,0.01659990627025469,No,TRUE
ENSG00000125863,0.012141890241232042,No,TRUE
ENSG00000109846,0.03256823333145807,No,TRUE
ENSG00000227057,-0.010055877137384152,No,TRUE
ENSG00000140718,-0.010806374018232338,No,TRUE
ENSG00000151067,0.021231184663662528,No,TRUE
ENSG00000109046,-0.017390871263173676,No,TRUE
ENSG00000107651,0.007965448040437265,No,TRUE
ENSG00000130749,0.009677073927159417,No,TRUE
ENSG00000168256,-0.009864682879029908,No,TRUE
ENSG00000160199,-0.0065383878273087195,No,TRUE
ENSG00000125740,-0.043153318913421626,No,TRUE
ENSG00000165609,-0.01168665796142242,No,TRUE
ENSG00000101333,-0.036124479780183356,No,TRUE
ENSG00000164116,-0.016704740019265477,No,TRUE
ENSG00000106538,-0.02520686887281,No,TRUE
ENSG00000143633,0.011425404394484978,No,TRUE
ENSG00000148153,-0.009837974265484762,No,TRUE
ENSG00000123815,-0.017348009373077032,No,TRUE
ENSG00000168291,-0.00782690502104671,No,TRUE
ENSG00000142039,0.010215621588984852,No,TRUE
ENSG00000072195,0.030876421109666676,No,TRUE
ENSG00000112559,0.03153780397265987,No,TRUE
ENSG00000164022,-0.0073837629418775745,No,TRUE
ENSG00000172469,0.010826481543511762,No,TRUE
ENSG00000185475,0.01011863783923215,No,TRUE
ENSG00000156136,0.009950392925252299,No,TRUE
ENSG00000198873,-0.018421676649086033,No,TRUE
ENSG00000100167,0.031644745467086365,No,TRUE
ENSG00000165449,0.046595967868380585,No,TRUE
ENSG00000138032,0.008485913702810648,No,TRUE
ENSG00000154642,0.018092028346150976,No,TRUE
ENSG00000039523,-0.01570703912963784,No,TRUE
ENSG00000124092,0.06126159014786599,No,TRUE
ENSG00000109083,0.008515048211606648,No,TRUE
ENSG00000124333,0.008797871583672246,No,TRUE
ENSG00000117410,-0.010145205269981687,No,TRUE
ENSG00000198917,0.013965929888899891,No,TRUE
ENSG00000120162,-0.02073940966058893,No,TRUE
ENSG00000139517,0.0133710188411958,No,TRUE
ENSG00000255529,0.008240643696805649,No,TRUE
ENSG00000132467,0.0092459180001145,No,TRUE
ENSG00000172986,0.02208587704091264,No,TRUE
ENSG00000137312,-0.00905800703858306,No,TRUE
ENSG00000178607,-0.013684500122060891,No,TRUE
ENSG00000100325,0.009718361152749821,No,TRUE
ENSG00000235217,-0.022421807307634576,No,TRUE
ENSG00000180644,0.025811597608762192,No,TRUE
ENSG00000173141,-0.011290247522500343,No,TRUE
ENSG00000120156,-0.027372395162509913,No,TRUE
ENSG00000117475,0.009671288966202746,No,TRUE
ENSG00000143457,0.011885702050013873,No,TRUE
ENSG00000100058,0.013891456288750204,No,TRUE
ENSG00000148082,-0.025985939548777755,No,TRUE
ENSG00000152580,-0.03809539800595075,No,TRUE
ENSG00000109680,-0.010892998209872185,No,TRUE
ENSG00000041988,-0.016952808436750146,No,TRUE
ENSG00000162769,-0.01501866921013481,No,TRUE
ENSG00000101216,0.014757330974116922,No,TRUE
ENSG00000091009,0.008237625028353913,No,TRUE
ENSG00000103671,-0.007726045924621692,No,TRUE
ENSG00000130958,-0.012922419387117712,No,TRUE
ENSG00000141642,-0.011161158796115964,No,TRUE
ENSG00000167562,-0.013519027551695232,No,TRUE
ENSG00000204634,-0.015004760707428295,No,TRUE
ENSG00000106993,0.0115792771304719,No,TRUE
ENSG00000196715,0.015557983537157555,No,TRUE
ENSG00000122565,-0.009900883382664052,No,TRUE
ENSG00000198743,-0.01793606241724717,No,TRUE
ENSG00000178761,-0.00885159268919577,No,TRUE
ENSG00000060558,-0.019833310689748317,No,TRUE
ENSG00000130695,0.011619346107904717,No,TRUE
ENSG00000170561,-0.0420989834741595,No,TRUE
ENSG00000171345,-0.02825635535396833,No,TRUE
ENSG00000163207,0.07403561601394525,No,TRUE
ENSG00000196352,-0.03139962159513299,No,TRUE
ENSG00000106546,-0.016980259165473417,No,TRUE
ENSG00000211677,0.03257450833339913,No,TRUE
ENSG00000103248,-0.0094823010372372,No,TRUE
ENSG00000139679,-0.01518152697899121,No,TRUE
ENSG00000010017,0.008084553569754342,No,TRUE
ENSG00000183918,0.022711558993540593,No,TRUE
ENSG00000029993,-0.028043139569021228,No,TRUE
ENSG00000136813,-0.008082968697498433,No,TRUE
ENSG00000143494,-0.02049566927373971,No,TRUE
ENSG00000130734,0.02305883843826499,No,TRUE
ENSG00000164306,-0.00912036570541851,No,TRUE
ENSG00000164434,0.059956437278544814,No,TRUE
ENSG00000170464,0.011820044212456169,No,TRUE
ENSG00000138757,0.008769708434162799,No,TRUE
ENSG00000010932,0.029720573107671882,No,TRUE
ENSG00000135750,-0.02491482712217355,No,TRUE
ENSG00000092439,-0.00888833050677425,No,TRUE
ENSG00000145284,0.026066128427833814,No,TRUE
ENSG00000104856,-0.01657034176710584,No,TRUE
ENSG00000085382,0.010880183285498253,No,TRUE
ENSG00000133872,-0.010005863885657707,No,TRUE
ENSG00000137806,-0.00941790412950221,No,TRUE
ENSG00000125618,-0.03115697508351456,No,TRUE
ENSG00000112685,0.007477778784268875,No,TRUE
ENSG00000152443,0.008645328724736757,No,TRUE
ENSG00000099800,0.020724932142021108,No,TRUE
ENSG00000103769,0.008871835514041916,No,TRUE
ENSG00000101150,-0.010264491804477,No,TRUE
ENSG00000143127,-0.025504795891233854,No,TRUE
ENSG00000066135,0.009269620389261645,No,TRUE
ENSG00000144331,0.04330913482572629,No,TRUE
ENSG00000032742,0.011421074267398261,No,TRUE
ENSG00000164171,0.027760939804476973,No,TRUE
ENSG00000198740,0.008732822665495457,No,TRUE
ENSG00000127663,0.014745264443561116,No,TRUE
ENSG00000181896,-0.010030347719968273,No,TRUE
ENSG00000198690,0.00950542195465401,No,TRUE
ENSG00000126070,-0.008245769163337587,No,TRUE
ENSG00000163374,-0.0065460452557337305,No,TRUE
ENSG00000154080,-0.058622813993832554,No,TRUE
ENSG00000139636,0.008568912095942682,No,TRUE
ENSG00000167642,0.016084701020033194,No,TRUE
ENSG00000135503,-0.011222719713883958,No,TRUE
ENSG00000155330,0.011469406409051797,No,TRUE
ENSG00000105968,-0.007903325516238907,No,TRUE
ENSG00000180992,-0.011021818863443118,No,TRUE
ENSG00000144040,-0.011863423550650913,No,TRUE
ENSG00000197261,-0.033137525278704304,No,TRUE
ENSG00000065000,0.009401241003497245,No,TRUE
ENSG00000071967,0.01891351660147589,No,TRUE
ENSG00000164751,0.009215729162924442,No,TRUE
ENSG00000198624,0.017810345384421066,No,TRUE
ENSG00000105136,-0.010493078499481168,No,TRUE
ENSG00000171169,-0.009030901106182567,No,TRUE
ENSG00000213903,-0.022775643825989764,No,TRUE
ENSG00000115468,-0.030739298787845086,No,TRUE
ENSG00000068028,0.009953406096869498,No,TRUE
ENSG00000196151,-0.01084773566056663,No,TRUE
ENSG00000145536,-0.033363471368881466,No,TRUE
ENSG00000158186,0.014659980574130827,No,TRUE
ENSG00000109321,0.04000490824242209,No,TRUE
ENSG00000033170,0.014123428417067704,No,TRUE
ENSG00000103494,-0.011459673091294746,No,TRUE
ENSG00000104936,-0.017188660590043897,No,TRUE
